Order,Latitude,Longitude,Elevation,Time
734,42.42476,-121.80145,1579.9,
735,42.42529,-121.8019,1585.7,
736,42.42588,-121.80201,1591.5,
737,42.42653,-121.80234,1601.3,
738,42.42718,-121.80267,1610.4,
739,42.42751,-121.80286,1615.9,
740,42.42808,-121.80274,1623.2,
741,42.42875,-121.80296,1629.5,
742,42.42956,-121.80333,1636.7,
743,42.43039,-121.8036,1644.7,
744,42.43122,-121.80388,1655.3,
745,42.43205,-121.80415,1662.4,
746,42.4328,-121.8043,1667.6,
747,42.43355,-121.80445,1673.3,
748,42.43429,-121.80459,1678.5,
749,42.43504,-121.80474,1680.8,
750,42.43574,-121.80476,1682.7,
751,42.43626,-121.80456,1685.4,
752,42.43677,-121.80436,1689.2,
753,42.43754,-121.80379,1694.4,
754,42.43832,-121.80321,1701.5,
755,42.43876,-121.80293,1704.5,
756,42.43921,-121.80265,1708.0,
757,42.44004,-121.8022,1714.9,
758,42.44086,-121.80175,1720.9,
759,42.44167,-121.80143,1725.3,
760,42.44212,-121.80118,1727.9,
761,42.44272,-121.80089,1732.0,
762,42.443,-121.80081,1734.3,
763,42.44333,-121.80074,1737.2,
764,42.44354,-121.80067,1739.2,
765,42.44394,-121.80043,1743.7,
766,42.44429,-121.80025,1747.6,
767,42.44459,-121.80015,1750.6,
768,42.44522,-121.79999,1756.2,
769,42.44586,-121.79983,1761.4,
770,42.44649,-121.79957,1767.5,
771,42.44728,-121.79938,1774.3,
772,42.44783,-121.79918,1778.4,
773,42.44839,-121.79898,1780.4,
774,42.44878,-121.79882,1782.0,
775,42.4493,-121.79869,1784.3,
776,42.44983,-121.79855,1785.3,
777,42.45067,-121.79843,1785.6,
778,42.45135,-121.79845,1785.5,
779,42.45222,-121.79864,1785.3,
780,42.4531,-121.79883,1784.7,
781,42.45363,-121.79893,1783.5,
782,42.45417,-121.79903,1781.0,
783,42.45494,-121.79911,1780.4,
784,42.4557,-121.79919,1780.2,
785,42.45646,-121.79928,1779.7,
786,42.45721,-121.79937,1776.3,
787,42.45795,-121.79947,1773.1,
788,42.45869,-121.79956,1770.3,
789,42.45944,-121.79966,1767.0,
790,42.46002,-121.79956,1764.6,
791,42.46053,-121.79937,1761.1,
792,42.46104,-121.79918,1758.5,
793,42.46177,-121.79921,1754.1,
794,42.4625,-121.79924,1748.0,
795,42.46323,-121.79881,1744.2,
796,42.46374,-121.79843,1743.5,
797,42.46421,-121.7982,1742.0,
798,42.46465,-121.79803,1738.3,
799,42.46509,-121.79786,1735.7,
800,42.46585,-121.79776,1731.1,
801,42.46661,-121.79767,1726.9,
802,42.46736,-121.79757,1724.1,
803,42.46788,-121.79761,1721.3,
804,42.46839,-121.79789,1716.7,
805,42.4689,-121.79816,1712.3,
806,42.46933,-121.79827,1709.5,
807,42.47002,-121.79826,1706.1,
808,42.47047,-121.79836,1702.8,
809,42.47119,-121.79902,1697.7,
810,42.47161,-121.79935,1694.5,
811,42.47233,-121.79963,1690.7,
812,42.47322,-121.79977,1685.4,
813,42.47372,-121.79981,1681.7,
814,42.4745,-121.79938,1675.6,
815,42.475,-121.79919,1674.1,
816,42.47548,-121.79915,1670.5,
817,42.47631,-121.79929,1664.8,
818,42.47715,-121.79943,1660.3,
819,42.47754,-121.79966,1657.3,
820,42.47806,-121.80017,1650.5,
821,42.47842,-121.80039,1646.3,
822,42.47874,-121.80039,1645.1,
823,42.47919,-121.80014,1643.6,
824,42.47964,-121.79988,1639.8,
825,42.47988,-121.79981,1638.6,
826,42.48049,-121.80007,1633.2,
827,42.48117,-121.80032,1627.9,
828,42.48171,-121.80029,1621.8,
829,42.48225,-121.80025,1620.7,
830,42.48266,-121.80045,1616.5,
831,42.48306,-121.80084,1613.2,
832,42.48376,-121.80148,1607.6,
833,42.48446,-121.80212,1601.7,
834,42.48494,-121.80246,1598.1,
835,42.48543,-121.8028,1595.0,
836,42.48611,-121.80334,1588.6,
837,42.48611,-121.80334,1588.6,
838,42.48648,-121.80364,1585.1,
839,42.48702,-121.80422,1580.7,
840,42.48756,-121.8048,1575.3,
841,42.48786,-121.80494,1572.6,
842,42.48839,-121.80495,1570.1,
843,42.48877,-121.80475,1569.3,
844,42.48926,-121.80404,1567.3,
845,42.48974,-121.80333,1565.7,
846,42.49011,-121.8032,1565.9,
847,42.49046,-121.80335,1564.8,
848,42.49105,-121.80393,1560.7,
849,42.49164,-121.80452,1560.3,
850,42.49223,-121.8051,1558.7,
851,42.49298,-121.80562,1555.5,
852,42.49313,-121.8057,1555.5,
853,42.49313,-121.8057,1555.5,
854,42.4943,-121.8063,1554.7,
855,42.49478,-121.80658,1554.4,
856,42.49502,-121.80666,1554.6,
857,42.49515,-121.80673,1554.6,
858,42.49652,-121.80723,1554.6,
859,42.49851,-121.80757,1553.5,
860,42.49988,-121.80819,1552.4,
861,42.50263,-121.81007,1540.2,
862,42.50415,-121.81083,1533.2,
863,42.50491,-121.81162,1530.9,
864,42.50495,-121.81154,1529.2,
865,42.50514,-121.81174,1527.7,
866,42.50557,-121.81213,1527.1,
867,42.506,-121.81253,1525.8,
868,42.5066,-121.81279,1521.1,
869,42.50712,-121.81289,1519.1,
870,42.50763,-121.81299,1517.1,
871,42.50817,-121.81304,1515.5,
872,42.50871,-121.81309,1513.7,
873,42.50927,-121.81311,1511.0,
874,42.50976,-121.81309,1509.0,
875,42.51052,-121.81276,1505.9,
876,42.511,-121.81246,1503.8,
877,42.51149,-121.81216,1500.8,
878,42.51195,-121.81192,1497.7,
879,42.51243,-121.81181,1496.4,
880,42.5129,-121.8117,1492.6,
881,42.51337,-121.81162,1491.0,
882,42.51385,-121.8117,1491.0,
883,42.51451,-121.81198,1485.7,
884,42.51517,-121.81225,1485.5,
885,42.51583,-121.81253,1487.0,
886,42.51653,-121.81267,1487.5,
887,42.51722,-121.8128,1487.2,
888,42.51792,-121.81293,1489.2,
889,42.51838,-121.81298,1490.6,
890,42.51862,-121.8129,1490.6,
891,42.51905,-121.8124,1490.8,
892,42.51949,-121.81191,1491.0,
893,42.51978,-121.81174,1491.0,
894,42.52006,-121.81169,1491.9,
895,42.5206,-121.81193,1491.6,
896,42.52113,-121.8121,1491.6,
897,42.52166,-121.81228,1491.8,
898,42.52241,-121.81236,1490.4,
899,42.52324,-121.81251,1486.2,
900,42.52407,-121.81267,1484.1,
901,42.52484,-121.8129,1480.9,
902,42.52562,-121.81313,1478.0,
903,42.52636,-121.81307,1474.4,
904,42.52657,-121.81305,1473.9,
905,42.52686,-121.81288,1472.8,
906,42.52756,-121.81229,1469.3,
907,42.52826,-121.81169,1466.5,
908,42.52866,-121.81169,1464.1,
909,42.5292,-121.81188,1462.3,
910,42.52967,-121.81187,1462.5,
911,42.53013,-121.81185,1460.4,
912,42.53074,-121.81177,1457.8,
913,42.53147,-121.81145,1455.2,
914,42.53194,-121.81135,1453.3,
915,42.5325,-121.81142,1450.4,
916,42.53298,-121.81158,1448.7,
917,42.53342,-121.81194,1447.4,
918,42.53386,-121.8123,1443.5,
919,42.53437,-121.81283,1440.1,
920,42.53488,-121.81336,1438.9,
921,42.53528,-121.81363,1437.9,
922,42.53575,-121.81369,1435.3,
923,42.53622,-121.81375,1432.8,
924,42.53687,-121.81421,1428.7,
925,42.5373,-121.81496,1425.1,
926,42.53741,-121.81518,1424.6,
927,42.53768,-121.81554,1425.2,
928,42.53795,-121.81579,1424.8,
929,42.53828,-121.81601,1421.9,
930,42.53895,-121.81606,1419.1,
931,42.53946,-121.81585,1418.9,
932,42.54032,-121.81572,1414.2,
933,42.54114,-121.81528,1412.7,
934,42.54196,-121.81484,1409.5,
935,42.54265,-121.81486,1408.7,
936,42.54313,-121.81491,1408.1,
937,42.54361,-121.81496,1404.5,
938,42.54439,-121.81517,1401.5,
939,42.54515,-121.81527,1402.6,
940,42.54571,-121.81567,1401.3,
941,42.54615,-121.81611,1400.4,
942,42.54654,-121.81667,1396.9,
943,42.54706,-121.81762,1394.7,
944,42.54737,-121.81851,1391.0,
945,42.54759,-121.81945,1389.3,
946,42.5478,-121.82039,1389.3,
947,42.54797,-121.82096,1388.1,
948,42.54817,-121.82123,1387.1,
949,42.54844,-121.82146,1385.6,
950,42.54886,-121.82193,1385.8,
951,42.54925,-121.82291,1378.2,
952,42.54958,-121.8238,1376.0,
953,42.54991,-121.82487,1372.5,
954,42.55024,-121.82594,1372.1,
955,42.55061,-121.82672,1367.3,
956,42.55099,-121.8271,1365.4,
957,42.55149,-121.82742,1364.4,
958,42.55216,-121.8278,1359.6,
959,42.5526,-121.82826,1359.4,
960,42.55298,-121.82883,1356.7,
961,42.55336,-121.82939,1354.1,
962,42.55384,-121.83008,1352.6,
963,42.55432,-121.83077,1348.0,
964,42.55494,-121.83162,1344.9,
965,42.55556,-121.83248,1340.0,
966,42.55617,-121.83333,1334.7,
967,42.55679,-121.83418,1329.2,
968,42.5574,-121.83503,1324.4,
969,42.55774,-121.83539,1323.9,
970,42.55783,-121.83556,1322.7,
971,42.55789,-121.83575,1321.9,
972,42.55799,-121.83638,1318.1,
973,42.55808,-121.83702,1317.0,
974,42.55823,-121.83784,1317.5,
975,42.55839,-121.83866,1315.6,
976,42.55858,-121.83948,1313.7,
977,42.55889,-121.84014,1311.5,
978,42.55914,-121.84073,1307.1,
979,42.5594,-121.84132,1306.0,
980,42.55952,-121.84152,1303.8,
981,42.55968,-121.84168,1301.9,
982,42.55985,-121.84179,1300.8,
983,42.56003,-121.84185,1299.4,
984,42.56028,-121.84186,1297.3,
985,42.56054,-121.84178,1295.1,
986,42.56075,-121.84164,1293.7,
987,42.56126,-121.84116,1290.0,
988,42.56178,-121.84071,1287.6,
989,42.56206,-121.84048,1285.7,
990,42.5623,-121.84032,1285.3,
991,42.56268,-121.84013,1285.4,
992,42.56326,-121.83987,1284.0,
993,42.56385,-121.83961,1283.5,
994,42.56432,-121.83941,1283.6,
995,42.56478,-121.83921,1283.7,
996,42.56524,-121.83905,1284.5,
997,42.56569,-121.83894,1285.1,
998,42.56622,-121.83886,1286.1,
999,42.56676,-121.83883,1286.4,
1000,42.56763,-121.83882,1286.4,
1001,42.56849,-121.8388,1286.8,
1002,42.56936,-121.83879,1289.4,
1003,42.57023,-121.83878,1290.0,
1004,42.5711,-121.83877,1291.3,
1005,42.57197,-121.83876,1294.3,
1006,42.57235,-121.83882,1295.1,
1007,42.57256,-121.83888,1295.3,
1008,42.57287,-121.839,1295.7,
1009,42.57313,-121.83915,1295.9,
1010,42.57346,-121.83939,1295.9,
1011,42.57377,-121.83966,1295.7,
1012,42.57422,-121.84015,1294.8,
1013,42.57466,-121.84063,1293.7,
1014,42.57527,-121.84131,1297.1,
1015,42.57587,-121.84199,1298.3,
1016,42.57648,-121.84267,1298.5,
1017,42.57681,-121.84298,1298.6,
1018,42.57719,-121.84329,1298.7,
1019,42.57748,-121.84348,1298.6,
1020,42.57789,-121.8437,1298.2,
1021,42.57822,-121.84383,1296.0,
1022,42.5785,-121.84387,1293.1,
1023,42.57884,-121.84389,1291.0,
1024,42.57921,-121.84384,1288.4,
1025,42.5795,-121.84376,1287.6,
1026,42.57992,-121.8436,1287.5,
1027,42.58049,-121.84324,1287.3,
1028,42.58083,-121.84308,1287.0,
1029,42.5814,-121.84291,1286.7,
1030,42.58177,-121.84287,1286.7,
1031,42.58256,-121.84286,1286.4,
1032,42.58336,-121.84285,1287.5,
1033,42.58415,-121.84285,1287.6,
1034,42.58471,-121.84285,1287.8,
1035,42.58475,-121.84285,1287.8,
1036,42.5856,-121.84285,1288.0,
1037,42.58644,-121.84286,1294.6,
1038,42.58657,-121.84215,1294.4,
1039,42.58671,-121.84152,1294.4,
1040,42.58684,-121.84089,1293.0,
1041,42.58706,-121.83995,1292.9,
1042,42.58727,-121.839,1294.2,
1043,42.58749,-121.83806,1297.6,
1044,42.5877,-121.83712,1298.1,
1045,42.58792,-121.83618,1295.3,
1046,42.58806,-121.83544,1294.2,
1047,42.58819,-121.8344,1294.0,
1048,42.58831,-121.83336,1292.6,
1049,42.58844,-121.83231,1293.4,
1050,42.58856,-121.83127,1293.8,
1051,42.58875,-121.83033,1292.5,
1052,42.58895,-121.82959,1294.2,
1053,42.5892,-121.82887,1293.0,
1054,42.58952,-121.82814,1292.5,
1055,42.58989,-121.82751,1293.3,
1056,42.59027,-121.82688,1293.3,
1057,42.59068,-121.82626,1293.4,
1058,42.59111,-121.82566,1293.5,
1059,42.59154,-121.82505,1293.8,
1060,42.59197,-121.82445,1294.1,
1061,42.59229,-121.82398,1297.3,
1062,42.59261,-121.82351,1298.3,
1063,42.5929,-121.82303,1297.9,
1064,42.59327,-121.82229,1298.0,
1065,42.59364,-121.82155,1300.4,
1066,42.59396,-121.82096,1311.6,
1067,42.59433,-121.82046,1296.8,
1068,42.59466,-121.82007,1296.9,
1069,42.595,-121.81972,1297.0,
1070,42.59545,-121.81934,1297.0,
1071,42.59591,-121.81906,1296.8,
1072,42.59632,-121.81887,1296.3,
1073,42.597,-121.81861,1296.0,
1074,42.59783,-121.81825,1297.2,
1075,42.5981,-121.8181,1297.9,
1076,42.59831,-121.81794,1298.0,
1077,42.59893,-121.8174,1302.3,
1078,42.59925,-121.81706,1302.9,
1079,42.59939,-121.81687,1303.4,
1080,42.5997,-121.81623,1303.9,
1081,42.60001,-121.8156,1303.1,
1082,42.60025,-121.81525,1302.6,
1083,42.60041,-121.81509,1301.3,
1084,42.6009,-121.81465,1298.8,
1085,42.60124,-121.81439,1298.5,
1086,42.60158,-121.81419,1298.0,
1087,42.60195,-121.81403,1297.8,
1088,42.60232,-121.81394,1297.6,
1089,42.60315,-121.81376,1300.7,
1090,42.60398,-121.81359,1303.0,
1091,42.60427,-121.81348,1303.2,
1092,42.60456,-121.81333,1303.4,
1093,42.60531,-121.81287,1303.2,
1094,42.60606,-121.81241,1304.1,
1095,42.6063,-121.81224,1307.5,
1096,42.60671,-121.81189,1309.2,
1097,42.60688,-121.8117,1308.7,
1098,42.60721,-121.81129,1307.5,
1099,42.60751,-121.81081,1307.2,
1100,42.60766,-121.81053,1307.1,
1101,42.60784,-121.8101,1307.8,
1102,42.60795,-121.8098,1309.2,
1103,42.60806,-121.8094,1311.3,
1104,42.60821,-121.80878,1310.7,
1105,42.60836,-121.80816,1309.4,
1106,42.60842,-121.8078,1311.7,
1107,42.60847,-121.80732,1307.0,
1108,42.6085,-121.80697,1305.7,
1109,42.60855,-121.8062,1303.9,
1110,42.6086,-121.80542,1304.5,
1111,42.60863,-121.80459,1305.4,
1112,42.60867,-121.80376,1306.0,
1113,42.60873,-121.80321,1304.7,
1114,42.60882,-121.80267,1302.8,
1115,42.60907,-121.80174,1301.0,
1116,42.60968,-121.80208,1304.5,
1117,42.61029,-121.80241,1313.0,
1118,42.61064,-121.80279,1319.2,
1119,42.61116,-121.80303,1327.3,
1120,42.61162,-121.80363,1322.6,
1121,42.61208,-121.80423,1324.4,
1122,42.61253,-121.80483,1321.3,
1123,42.61305,-121.80522,1327.5,
1124,42.61356,-121.8056,1332.2,
1125,42.61436,-121.80597,1333.5,
1126,42.61507,-121.80661,1335.2,
1127,42.61578,-121.80725,1340.1,
1128,42.61571,-121.80799,1339.7,
1129,42.61581,-121.80876,1340.8,
1130,42.61585,-121.80954,1342.1,
1131,42.616,-121.81014,1342.8,
1132,42.61615,-121.81074,1344.9,
1133,42.61661,-121.81144,1347.6,
1134,42.61708,-121.81213,1351.3,
1135,42.61726,-121.81226,1352.1,
1136,42.61744,-121.8128,1354.7,
1137,42.61761,-121.81344,1359.4,
1138,42.61777,-121.81409,1365.4,
1139,42.61805,-121.81502,1362.0,
1140,42.61863,-121.81593,1357.5,
1141,42.61921,-121.81684,1352.3,
1142,42.6198,-121.81776,1347.6,
1143,42.6198,-121.81776,1347.6,
1144,42.62003,-121.81812,1345.7,
1145,42.62031,-121.81867,1343.5,
1146,42.62059,-121.81922,1340.0,
1147,42.62091,-121.82025,1334.2,
1148,42.62104,-121.82119,1330.1,
1149,42.62098,-121.82204,1326.6,
1150,42.62092,-121.82289,1323.2,
1151,42.62091,-121.82325,1322.6,
1152,42.62137,-121.82376,1323.3,
1153,42.62193,-121.824,1323.5,
1154,42.62193,-121.824,1323.5,
1155,42.62239,-121.8241,1323.7,
1156,42.6228,-121.82407,1323.6,
1157,42.62302,-121.82395,1323.3,
1158,42.62355,-121.82387,1323.8,
1159,42.623554,-121.823889,1323.9,
1160,42.62355,-121.82387,1323.8,
1161,42.62408,-121.82386,1320.5,
1162,42.62463,-121.82354,1324.7,
1163,42.62538,-121.82375,1328.1,
1164,42.62574,-121.82374,1329.7,
1165,42.62603,-121.82366,1330.7,
1166,42.62627,-121.82347,1331.2,
1167,42.62645,-121.82292,1334.3,
1168,42.62678,-121.8228,1334.3,
1169,42.62716,-121.8229,1331.5,
1170,42.62749,-121.82309,1328.1,
1171,42.62773,-121.82313,1324.7,
1172,42.62807,-121.8231,1325.2,
1173,42.62845,-121.82318,1326.5,
1174,42.62907,-121.82316,1324.8,
1175,42.62942,-121.82369,1325.6,
1176,42.62955,-121.82425,1319.2,
1177,42.62955,-121.82512,1320.3,
1178,42.62952,-121.82557,1322.4,
1179,42.62987,-121.82629,1328.1,
1180,42.63058,-121.82693,1332.6,
1181,42.63129,-121.82757,1335.2,
1182,42.63161,-121.82779,1334.9,
1183,42.63205,-121.82844,1340.3,
1184,42.63229,-121.82862,1341.2,
1185,42.63279,-121.82872,1342.3,
1186,42.63329,-121.82883,1346.6,
1187,42.63359,-121.82911,1345.7,
1188,42.63382,-121.82914,1346.3,
1189,42.63427,-121.82887,1343.5,
1190,42.63476,-121.82798,1342.4,
1191,42.63525,-121.8271,1338.1,
1192,42.63552,-121.82685,1333.3,
1193,42.63602,-121.82688,1335.4,
1194,42.63651,-121.82691,1335.6,
1195,42.63686,-121.827,1335.0,
1196,42.63714,-121.82695,1334.1,
1197,42.63767,-121.8268,1336.8,
1198,42.6379,-121.82687,1338.8,
1199,42.63808,-121.82704,1339.2,
1200,42.63851,-121.82733,1339.1,
1201,42.63909,-121.82751,1337.9,
1202,42.63966,-121.82763,1335.2,
1203,42.64024,-121.82797,1336.0,
1204,42.64081,-121.82857,1339.5,
1205,42.64139,-121.82917,1341.0,
1206,42.64187,-121.82941,1347.6,
1207,42.64251,-121.82959,1347.9,
1208,42.64266,-121.82971,1348.3,
1209,42.64283,-121.82988,1349.3,
1210,42.64312,-121.83054,1350.1,
1211,42.64334,-121.83072,1350.4,
1212,42.64345,-121.83075,1350.9,
1213,42.64361,-121.83069,1351.3,
1214,42.64411,-121.83005,1352.7,
1215,42.64462,-121.82942,1352.2,
1216,42.64513,-121.82878,1351.4,
1217,42.6456,-121.82833,1349.2,
1218,42.64595,-121.82807,1347.5,
1219,42.64653,-121.8281,1347.5,
1220,42.64708,-121.82818,1347.8,
1221,42.64755,-121.82847,1346.5,
1222,42.64799,-121.82906,1344.0,
1223,42.64834,-121.82951,1343.6,
1224,42.6487,-121.82996,1344.3,
1225,42.64898,-121.83029,1344.1,
1226,42.64912,-121.83045,1343.7,
1227,42.64997,-121.83061,1343.2,
1228,42.65037,-121.83075,1342.9,
1229,42.65083,-121.83045,1344.3,
1230,42.65121,-121.83042,1344.8,
1231,42.65165,-121.83005,1345.5,
1232,42.65222,-121.82969,1346.1,
1233,42.65279,-121.82933,1346.6,
1234,42.65337,-121.82897,1346.9,
1235,42.6538,-121.82986,1346.0,
1236,42.65415,-121.83007,1345.5,
1237,42.65503,-121.83029,1343.7,
1238,42.65592,-121.83039,1341.6,
1239,42.65682,-121.83048,1339.9,
1240,42.65731,-121.83056,1338.3,
1241,42.6578,-121.83064,1336.4,
1242,42.6584,-121.83087,1334.4,
1243,42.65901,-121.83111,1331.1,
1244,42.65961,-121.83134,1329.4,
1245,42.66008,-121.8316,1328.6,
1246,42.66055,-121.83187,1326.9,
1247,42.66117,-121.83214,1325.2,
1248,42.66177,-121.83274,1325.4,
1249,42.66237,-121.83334,1327.1,
1250,42.66281,-121.8325,1331.5,
1251,42.66321,-121.83188,1334.2,
1252,42.66361,-121.83126,1338.1,
1253,42.66395,-121.83035,1342.6,
1254,42.66429,-121.82944,1347.5,
1255,42.66463,-121.82853,1353.6,
1256,42.66503,-121.828,1360.5,
1257,42.66542,-121.82747,1360.7,
1258,42.66575,-121.82698,1354.7,
1259,42.66608,-121.82671,1350.5,
1260,42.66668,-121.82642,1347.6,
1261,42.66727,-121.82614,1346.4,
1262,42.66802,-121.82612,1343.2,
1263,42.66878,-121.8261,1339.1,
1264,42.66921,-121.82584,1336.7,
1265,42.66975,-121.82612,1336.1,
1266,42.67054,-121.8261,1340.0,
1267,42.67075,-121.82599,1341.3,
1268,42.6712,-121.82553,1341.7,
1269,42.67168,-121.8247,1344.0,
1270,42.67225,-121.82442,1348.0,
1271,42.67283,-121.82413,1353.9,
1272,42.6737,-121.82392,1362.8,
1273,42.67429,-121.82392,1366.9,
1274,42.67489,-121.82392,1370.3,
1275,42.67547,-121.82367,1371.8,
1276,42.67605,-121.82342,1372.7,
1277,42.6766,-121.82341,1374.8,
1278,42.67715,-121.82339,1377.6,
1279,42.67778,-121.82315,1378.6,
1280,42.67841,-121.82291,1380.4,
1281,42.67913,-121.82258,1380.0,
1282,42.67985,-121.82271,1380.8,
1283,42.6802,-121.82258,1383.1,
1284,42.68061,-121.82199,1384.0,
1285,42.68102,-121.8214,1383.4,
1286,42.68118,-121.82126,1383.0,
1287,42.68161,-121.821,1382.7,
1288,42.68204,-121.82075,1382.5,
1289,42.68267,-121.82069,1382.7,
1290,42.68329,-121.82063,1382.1,
1291,42.68392,-121.82057,1381.5,
1292,42.68468,-121.82045,1380.8,
1293,42.6853,-121.82051,1380.8,
1294,42.68591,-121.82057,1380.5,
1295,42.68639,-121.82035,1380.3,
1296,42.6868,-121.8198,1379.6,
1297,42.68701,-121.81967,1379.0,
1298,42.68755,-121.81944,1377.0,
1299,42.68844,-121.81952,1371.7,
1300,42.6889,-121.81945,1369.5,
1301,42.68935,-121.81927,1369.7,
1302,42.69014,-121.8188,1369.3,
1303,42.69082,-121.81873,1370.8,
1304,42.69149,-121.81865,1377.0,
1305,42.69216,-121.81858,1382.9,
1306,42.69235,-121.81836,1386.8,
1307,42.69278,-121.81829,1388.6,
1308,42.6932,-121.81837,1388.6,
1309,42.69391,-121.81824,1392.8,
1310,42.69444,-121.81848,1394.3,
1311,42.69493,-121.81848,1397.0,
1312,42.69552,-121.81823,1400.4,
1313,42.69611,-121.81798,1401.9,
1314,42.69675,-121.81775,1407.1,
1315,42.69739,-121.81753,1413.7,
1316,42.69797,-121.81742,1419.0,
1317,42.69855,-121.81732,1415.6,
1318,42.69893,-121.8174,1413.7,
1319,42.69944,-121.8181,1410.9,
1320,42.6997,-121.81838,1410.2,
1321,42.69998,-121.81849,1410.1,
1322,42.70069,-121.81896,1409.5,
1323,42.70119,-121.81947,1407.0,
1324,42.70169,-121.81983,1404.6,
1325,42.70217,-121.82002,1404.2,
1326,42.70274,-121.81976,1402.7,
1327,42.7033,-121.81941,1404.2,
1328,42.70387,-121.81905,1407.7,
1329,42.70439,-121.81905,1408.6,
1330,42.70522,-121.81931,1409.3,
1331,42.70605,-121.81956,1408.3,
1332,42.70632,-121.8192,1408.1,
1333,42.70697,-121.81872,1404.9,
1334,42.70724,-121.8182,1403.1,
1335,42.7075,-121.81769,1402.6,
1336,42.70761,-121.8177,1402.7,
1337,42.70781,-121.81782,1403.9,
1338,42.70828,-121.81853,1405.3,
1339,42.70874,-121.81914,1403.0,
1340,42.70936,-121.8195,1401.8,
1341,42.70977,-121.81993,1402.9,
1342,42.71014,-121.82026,1404.9,
1343,42.71097,-121.82068,1409.6,
1344,42.71155,-121.82085,1407.4,
1345,42.71213,-121.82102,1402.5,
1346,42.71273,-121.82113,1404.4,
1347,42.71332,-121.82178,1403.5,
1348,42.71399,-121.82216,1402.1,
1349,42.71479,-121.82249,1401.8,
1350,42.7156,-121.82267,1402.5,
1351,42.71604,-121.82287,1402.2,
1352,42.71641,-121.823,1401.6,
1353,42.71679,-121.82341,1403.2,
1354,42.71716,-121.82382,1402.0,
1355,42.71769,-121.82413,1401.9,
1356,42.71846,-121.82427,1403.1,
1357,42.7187,-121.82442,1402.0,
1358,42.71898,-121.82455,1401.5,
1359,42.71924,-121.82455,1402.1,
1360,42.71988,-121.82443,1402.6,
1361,42.72028,-121.82415,1402.4,
1362,42.72048,-121.8241,1402.3,
1363,42.72086,-121.8241,1400.0,
1364,42.72135,-121.82416,1397.4,
1365,42.72169,-121.82411,1397.1,
1366,42.72191,-121.82412,1395.9,
1367,42.72233,-121.82431,1393.9,
1368,42.72255,-121.82429,1393.5,
1369,42.72275,-121.82425,1393.7,
1370,42.72289,-121.82429,1393.6,
1371,42.72327,-121.8246,1393.3,
1372,42.72394,-121.82466,1395.1,
1373,42.72426,-121.82476,1395.7,
1374,42.72477,-121.82497,1395.3,
1375,42.72499,-121.82497,1395.2,
1376,42.72563,-121.82468,1392.7,
1377,42.72613,-121.82436,1391.9,
1378,42.72663,-121.82404,1392.6,
1379,42.7272,-121.82406,1391.5,
1380,42.72775,-121.82416,1390.3,
1381,42.72831,-121.82427,1389.5,
1382,42.72871,-121.82423,1388.9,
1383,42.72914,-121.82394,1389.3,
1384,42.72958,-121.82365,1390.5,
1385,42.73039,-121.82348,1391.6,
1386,42.73119,-121.82331,1390.0,
1387,42.732,-121.82314,1389.4,
1388,42.7321,-121.8238,1387.5,
1389,42.73212,-121.82419,1386.4,
1390,42.73208,-121.82436,1385.9,
1391,42.73178,-121.82494,1384.7,
1392,42.73134,-121.82559,1384.0,
1393,42.73088,-121.82609,1383.5,
1394,42.73156,-121.82599,1383.4,
1395,42.73225,-121.8259,1382.8,
1396,42.73258,-121.82564,1383.0,
1397,42.73314,-121.82583,1381.6,
1398,42.73361,-121.82577,1380.7,
1399,42.73407,-121.8257,1380.1,
1400,42.73462,-121.82574,1378.7,
1401,42.73501,-121.82561,1377.7,
1402,42.73532,-121.82555,1377.5,
1403,42.73552,-121.82629,1379.7,
1404,42.73601,-121.8266,1381.9,
1405,42.73676,-121.82724,1384.7,
1406,42.7375,-121.82789,1383.9,
1407,42.73775,-121.82789,1384.0,
